Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
PARC LIFE,SEMBAWANG CRESCENT,27,Executive Condominium,3,"4,200",90 to 100,"1,000 to 1,100",May-24
BISHAN LOFT,BISHAN STREET 11,20,Executive Condominium,3,"4,950",100 to 110,"1,100 to 1,200",May-24
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,18,Executive Condominium,3,"4,300",100 to 110,"1,100 to 1,200",May-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"5,000",110 to 120,"1,200 to 1,300",May-24
BELYSA,PASIR RIS DRIVE 1,18,Executive Condominium,3,"3,550",70 to 80,800 to 900,May-24
TWIN FOUNTAINS,WOODLANDS AVENUE 6,25,Executive Condominium,4,"4,000",130 to 140,"1,300 to 1,400",May-24
BELLEWATERS,ANCHORVALE CRESCENT,19,Executive Condominium,4,"5,500",110 to 120,"1,200 to 1,300",May-24
CITYLIFE@TAMPINES,TAMPINES CENTRAL 7,18,Executive Condominium,4,"5,600",130 to 140,"1,400 to 1,500",May-24
THE RIVERVALE,RIVERVALE LINK,19,Executive Condominium,3,"3,900",120 to 130,"1,300 to 1,400",May-24
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,3,"3,800",90 to 100,"1,000 to 1,100",May-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,400",120 to 130,"1,300 to 1,400",May-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,2,"3,400",90 to 100,"1,000 to 1,100",May-24
WHITEWATER,PASIR RIS STREET 72,18,Executive Condominium,3,"4,000",110 to 120,"1,200 to 1,300",May-24
THE AMORE,EDGEDALE PLAINS,19,Executive Condominium,3,"3,900",90 to 100,"900 to 1,000",May-24
THE FLORIDA,HOUGANG AVENUE 7,19,Executive Condominium,3,"4,200",120 to 130,"1,300 to 1,400",May-24
1 CANBERRA,CANBERRA DRIVE,27,Executive Condominium,3,"3,700",90 to 100,"1,000 to 1,100",May-24
BLOSSOM RESIDENCES,SEGAR ROAD,23,Executive Condominium,3,"3,500",90 to 100,"900 to 1,000",May-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"4,000",120 to 130,"1,300 to 1,400",May-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,3,"4,750",100 to 110,"1,100 to 1,200",May-24
LA CASA,WOODLANDS DRIVE 16,25,Executive Condominium,3,"4,000",120 to 130,"1,200 to 1,300",May-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"4,200",120 to 130,"1,300 to 1,400",May-24
ARC AT TAMPINES,TAMPINES AVENUE 8,18,Executive Condominium,3,"4,000",80 to 90,"900 to 1,000",May-24
BISHAN LOFT,BISHAN STREET 11,20,Executive Condominium,4,"5,600",130 to 140,"1,400 to 1,500",May-24
LA CASA,WOODLANDS DRIVE 16,25,Executive Condominium,3,"4,300",110 to 120,"1,100 to 1,200",May-24
BELLEWATERS,ANCHORVALE CRESCENT,19,Executive Condominium,4,"4,800",120 to 130,"1,300 to 1,400",May-24
NUOVO,ANG MO KIO AVENUE 9,20,Executive Condominium,3,"4,650",130 to 140,"1,400 to 1,500",May-24
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,18,Executive Condominium,3,"4,600",100 to 110,"1,100 to 1,200",May-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"4,876",120 to 130,"1,200 to 1,300",May-24
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"4,300",110 to 120,"1,100 to 1,200",May-24
FORESTVILLE,WOODLANDS DRIVE 16,25,Executive Condominium,3,"4,000",100 to 110,"1,000 to 1,100",May-24
NORTHWAVE,WOODLANDS VIEW,25,Executive Condominium,2,"3,700",60 to 70,600 to 700,May-24
WATERCOLOURS,PASIR RIS LINK,18,Executive Condominium,3,"4,000",100 to 110,"1,100 to 1,200",May-24
THE CRITERION,YISHUN STREET 51,27,Executive Condominium,3,"4,000",100 to 110,"1,000 to 1,100",May-24
YEW MEI GREEN,CHOA CHU KANG NORTH 6,23,Executive Condominium,3,"4,000",100 to 110,"1,100 to 1,200",May-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"4,200",110 to 120,"1,200 to 1,300",May-24
PARK GREEN,RIVERVALE LINK,19,Executive Condominium,3,"3,900",100 to 110,"1,100 to 1,200",May-24
BELLEWOODS,WOODLANDS AVENUE 5,25,Executive Condominium,3,"4,000",90 to 100,"1,000 to 1,100",May-24
THE DEW,BUKIT BATOK STREET 21,23,Executive Condominium,3,"4,450",120 to 130,"1,300 to 1,400",May-24
THE VISIONAIRE,CANBERRA DRIVE,27,Executive Condominium,4,"5,000",130 to 140,"1,400 to 1,500",May-24
ESPARINA RESIDENCES,COMPASSVALE BOW,19,Executive Condominium,3,"4,100",90 to 100,"1,000 to 1,100",May-24
ECOPOLITAN,PUNGGOL WALK,19,Executive Condominium,3,"4,100",100 to 110,"1,000 to 1,100",May-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,4,"5,000",110 to 120,"1,200 to 1,300",May-24
LA CASA,WOODLANDS DRIVE 16,25,Executive Condominium,3,"4,000",110 to 120,"1,100 to 1,200",May-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"3,600",90 to 100,"900 to 1,000",May-24
TREASURE CREST,ANCHORVALE CRESCENT,19,Executive Condominium,3,"4,500",100 to 110,"1,000 to 1,100",May-24
THE FLORIDA,HOUGANG AVENUE 7,19,Executive Condominium,3,"3,900",120 to 130,"1,200 to 1,300",May-24
ARC AT TAMPINES,TAMPINES AVENUE 8,18,Executive Condominium,2,"3,200",70 to 80,700 to 800,May-24
LA CASA,WOODLANDS DRIVE 16,25,Executive Condominium,3,"4,200",100 to 110,"1,100 to 1,200",May-24
BISHAN LOFT,BISHAN STREET 11,20,Executive Condominium,3,"5,800",120 to 130,"1,300 to 1,400",May-24
SOL ACRES,CHOA CHU KANG GROVE,23,Executive Condominium,2,"3,400",60 to 70,700 to 800,May-24
THE BROWNSTONE,CANBERRA DRIVE,27,Executive Condominium,3,"4,000",80 to 90,"900 to 1,000",May-24
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"4,400",110 to 120,"1,200 to 1,300",May-24
WATERWOODS,PUNGGOL FIELD WALK,19,Executive Condominium,3,"4,600",90 to 100,"1,000 to 1,100",May-24
THE CRITERION,YISHUN STREET 51,27,Executive Condominium,2,"3,500",60 to 70,600 to 700,May-24
THE RIVERVALE,RIVERVALE LINK,19,Executive Condominium,3,"4,000",120 to 130,"1,300 to 1,400",May-24
TWIN FOUNTAINS,WOODLANDS AVENUE 6,25,Executive Condominium,3,"4,300",100 to 110,"1,000 to 1,100",May-24
THE TERRACE,EDGEDALE PLAINS,19,Executive Condominium,3,"4,600",100 to 110,"1,100 to 1,200",May-24
PARC LIFE,SEMBAWANG CRESCENT,27,Executive Condominium,3,"4,100",90 to 100,"1,000 to 1,100",May-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,000",110 to 120,"1,100 to 1,200",May-24
THE BROWNSTONE,CANBERRA DRIVE,27,Executive Condominium,3,"4,000",80 to 90,"900 to 1,000",May-24
THE TOPIARY,FERNVALE LANE,28,Executive Condominium,3,"4,000",90 to 100,"1,000 to 1,100",May-24
LAKE LIFE,TAO CHING ROAD,22,Executive Condominium,3,"4,200",100 to 110,"1,000 to 1,100",May-24
SOL ACRES,CHOA CHU KANG GROVE,23,Executive Condominium,2,"3,200",60 to 70,700 to 800,May-24
ECOPOLITAN,PUNGGOL WALK,19,Executive Condominium,5,"5,600",140 to 150,"1,500 to 1,600",May-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"3,950",110 to 120,"1,100 to 1,200",May-24
FORESTVILLE,WOODLANDS DRIVE 16,25,Executive Condominium,3,"3,900",90 to 100,"1,000 to 1,100",May-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,3,"4,050",100 to 110,"1,000 to 1,100",May-24
WHITEWATER,PASIR RIS STREET 72,18,Executive Condominium,3,"3,800",100 to 110,"1,100 to 1,200",May-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,3,"4,500",90 to 100,"1,000 to 1,100",May-24
PARC LIFE,SEMBAWANG CRESCENT,27,Executive Condominium,3,"3,900",90 to 100,"1,000 to 1,100",May-24
ESPARINA RESIDENCES,COMPASSVALE BOW,19,Executive Condominium,2,"4,400",70 to 80,800 to 900,May-24
NUOVO,ANG MO KIO AVENUE 9,20,Executive Condominium,3,"4,500",110 to 120,"1,200 to 1,300",May-24
YEW MEI GREEN,CHOA CHU KANG NORTH 6,23,Executive Condominium,3,"5,000",140 to 150,"1,500 to 1,600",May-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"3,950",110 to 120,"1,200 to 1,300",May-24
THE VISIONAIRE,CANBERRA DRIVE,27,Executive Condominium,3,"4,000",80 to 90,800 to 900,May-24
THE ESPARIS,PASIR RIS DRIVE 4,18,Executive Condominium,3,"4,500",120 to 130,"1,300 to 1,400",May-24
THE VALES,ANCHORVALE CRESCENT,19,Executive Condominium,2,"3,550",70 to 80,700 to 800,May-24
THE BROWNSTONE,CANBERRA DRIVE,27,Executive Condominium,4,"4,450",100 to 110,"1,100 to 1,200",May-24
WHITEWATER,PASIR RIS STREET 72,18,Executive Condominium,3,"4,200",100 to 110,"1,100 to 1,200",May-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"4,500",110 to 120,"1,200 to 1,300",May-24
YEW MEI GREEN,CHOA CHU KANG NORTH 6,23,Executive Condominium,3,"4,100",120 to 130,"1,300 to 1,400",May-24
BISHAN LOFT,BISHAN STREET 11,20,Executive Condominium,3,"4,500",100 to 110,"1,100 to 1,200",May-24
SOL ACRES,CHOA CHU KANG GROVE,23,Executive Condominium,2,"3,500",80 to 90,800 to 900,May-24
CHESTERVALE,BANGKIT ROAD,23,Executive Condominium,3,"3,850",130 to 140,"1,400 to 1,500",May-24
FORESTVILLE,WOODLANDS DRIVE 16,25,Executive Condominium,3,"3,100",120 to 130,"1,200 to 1,300",May-24
PARC LIFE,SEMBAWANG CRESCENT,27,Executive Condominium,3,"4,500",90 to 100,"1,000 to 1,100",May-24
CITYLIFE@TAMPINES,TAMPINES CENTRAL 7,18,Executive Condominium,3,"3,700",120 to 130,"1,300 to 1,400",May-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,100",110 to 120,"1,100 to 1,200",May-24
THE AMORE,EDGEDALE PLAINS,19,Executive Condominium,4,"4,500",110 to 120,"1,200 to 1,300",May-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"4,000",110 to 120,"1,100 to 1,200",May-24
PARC LIFE,SEMBAWANG CRESCENT,27,Executive Condominium,2,"3,400",70 to 80,700 to 800,May-24
PARC LIFE,SEMBAWANG CRESCENT,27,Executive Condominium,3,"4,300",100 to 110,"1,100 to 1,200",May-24
TWIN WATERFALLS,PUNGGOL WALK,19,Executive Condominium,3,"3,650",80 to 90,"900 to 1,000",May-24
THE ESPARIS,PASIR RIS DRIVE 4,18,Executive Condominium,3,"3,700",100 to 110,"1,100 to 1,200",May-24
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"3,600",110 to 120,"1,200 to 1,300",May-24
BELLEWATERS,ANCHORVALE CRESCENT,19,Executive Condominium,4,"5,800",140 to 150,"1,500 to 1,600",May-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"6,400",260 to 270,"2,800 to 2,900",May-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"4,650",210 to 220,"2,200 to 2,300",May-24
THE ESPARIS,PASIR RIS DRIVE 4,18,Executive Condominium,3,"4,700",120 to 130,"1,300 to 1,400",May-24
FORESTVILLE,WOODLANDS DRIVE 16,25,Executive Condominium,3,"5,700",140 to 150,"1,500 to 1,600",May-24
NUOVO,ANG MO KIO AVENUE 9,20,Executive Condominium,3,"4,900",170 to 180,"1,800 to 1,900",May-24
THE VALES,ANCHORVALE CRESCENT,19,Executive Condominium,2,"3,850",70 to 80,700 to 800,May-24
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,2,"3,400",70 to 80,700 to 800,May-24
THE RIVERVALE,RIVERVALE LINK,19,Executive Condominium,3,"3,750",110 to 120,"1,200 to 1,300",May-24
HUNDRED PALMS RESIDENCES,YIO CHU KANG ROAD,19,Executive Condominium,3,"4,300",90 to 100,"1,000 to 1,100",May-24
ESPARINA RESIDENCES,COMPASSVALE BOW,19,Executive Condominium,3,"4,300",90 to 100,"1,000 to 1,100",May-24
THE ESPARIS,PASIR RIS DRIVE 4,18,Executive Condominium,3,"4,600",100 to 110,"1,100 to 1,200",May-24
BISHAN LOFT,BISHAN STREET 11,20,Executive Condominium,3,"5,500",130 to 140,"1,300 to 1,400",May-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,2,"4,000",70 to 80,800 to 900,May-24
CITYLIFE@TAMPINES,TAMPINES CENTRAL 7,18,Executive Condominium,3,"4,550",100 to 110,"1,100 to 1,200",May-24
WESTMERE,JURONG EAST STREET 13,22,Executive Condominium,3,"3,500",100 to 110,"1,000 to 1,100",May-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"4,000",120 to 130,"1,200 to 1,300",May-24
LAKE LIFE,TAO CHING ROAD,22,Executive Condominium,4,"5,000",110 to 120,"1,200 to 1,300",May-24
CHESTERVALE,BANGKIT ROAD,23,Executive Condominium,3,"3,700",130 to 140,"1,400 to 1,500",May-24
THE RIVERVALE,RIVERVALE LINK,19,Executive Condominium,3,"2,500",120 to 130,"1,300 to 1,400",May-24
TWIN WATERFALLS,PUNGGOL WALK,19,Executive Condominium,3,"4,100",90 to 100,"1,000 to 1,100",May-24
THE RIVERVALE,RIVERVALE LINK,19,Executive Condominium,3,"3,400",120 to 130,"1,300 to 1,400",May-24
BLOSSOM RESIDENCES,SEGAR ROAD,23,Executive Condominium,3,"3,800",90 to 100,"1,000 to 1,100",May-24
BELLEWOODS,WOODLANDS AVENUE 5,25,Executive Condominium,4,"4,600",120 to 130,"1,300 to 1,400",May-24
SOL ACRES,CHOA CHU KANG GROVE,23,Executive Condominium,2,"3,250",60 to 70,700 to 800,May-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"4,100",120 to 130,"1,200 to 1,300",May-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"4,200",110 to 120,"1,200 to 1,300",May-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"3,800",110 to 120,"1,100 to 1,200",May-24
PINEVALE,TAMPINES STREET 73,18,Executive Condominium,3,"4,000",140 to 150,"1,500 to 1,600",Apr-24
NUOVO,ANG MO KIO AVENUE 9,20,Executive Condominium,3,"4,100",130 to 140,"1,400 to 1,500",Apr-24
FORESTVILLE,WOODLANDS DRIVE 16,25,Executive Condominium,3,"3,800",90 to 100,"1,000 to 1,100",Apr-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"3,600",90 to 100,"900 to 1,000",Apr-24
ECOPOLITAN,PUNGGOL WALK,19,Executive Condominium,3,"4,000",90 to 100,"1,000 to 1,100",Apr-24
THE RIVERVALE,RIVERVALE LINK,19,Executive Condominium,3,"4,050",120 to 130,"1,300 to 1,400",Apr-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,800",120 to 130,"1,300 to 1,400",Apr-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,2,"3,250",70 to 80,700 to 800,Apr-24
YEW MEI GREEN,CHOA CHU KANG NORTH 6,23,Executive Condominium,3,"4,400",120 to 130,"1,300 to 1,400",Apr-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"3,800",110 to 120,"1,200 to 1,300",Apr-24
CITYLIFE@TAMPINES,TAMPINES CENTRAL 7,18,Executive Condominium,3,"4,600",100 to 110,"1,100 to 1,200",Apr-24
WINDERMERE,CHOA CHU KANG STREET 64,23,Executive Condominium,3,"4,100",110 to 120,"1,200 to 1,300",Apr-24
BELLEWATERS,ANCHORVALE CRESCENT,19,Executive Condominium,3,"4,800",110 to 120,"1,200 to 1,300",Apr-24
ECOPOLITAN,PUNGGOL WALK,19,Executive Condominium,3,"4,300",100 to 110,"1,000 to 1,100",Apr-24
THE TOPIARY,FERNVALE LANE,28,Executive Condominium,4,"4,100",120 to 130,"1,300 to 1,400",Apr-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,000",90 to 100,"900 to 1,000",Apr-24
RIVERCOVE RESIDENCES,ANCHORVALE LANE,19,Executive Condominium,3,"3,800",80 to 90,"900 to 1,000",Apr-24
TWIN WATERFALLS,PUNGGOL WALK,19,Executive Condominium,3,"4,500",90 to 100,"1,000 to 1,100",Apr-24
BISHAN LOFT,BISHAN STREET 11,20,Executive Condominium,3,"4,800",100 to 110,"1,100 to 1,200",Apr-24
THE DEW,BUKIT BATOK STREET 21,23,Executive Condominium,3,"4,300",110 to 120,"1,200 to 1,300",Apr-24
CITYLIFE@TAMPINES,TAMPINES CENTRAL 7,18,Executive Condominium,3,"4,300",110 to 120,"1,100 to 1,200",Apr-24
ARC AT TAMPINES,TAMPINES AVENUE 8,18,Executive Condominium,3,"4,100",80 to 90,"900 to 1,000",Apr-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,000",110 to 120,"1,100 to 1,200",Apr-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"3,800",110 to 120,"1,100 to 1,200",Apr-24
YEW MEI GREEN,CHOA CHU KANG NORTH 6,23,Executive Condominium,3,"4,200",120 to 130,"1,300 to 1,400",Apr-24
ECOPOLITAN,PUNGGOL WALK,19,Executive Condominium,3,"3,700",80 to 90,800 to 900,Apr-24
HERON BAY,UPPER SERANGOON VIEW,19,Executive Condominium,2,"3,500",80 to 90,"900 to 1,000",Apr-24
THE ESPARIS,PASIR RIS DRIVE 4,18,Executive Condominium,3,"4,400",120 to 130,"1,300 to 1,400",Apr-24
THE RIVERVALE,RIVERVALE LINK,19,Executive Condominium,3,"4,050",120 to 130,"1,300 to 1,400",Apr-24
LUSH ACRES,FERNVALE CLOSE,28,Executive Condominium,3,"3,900",90 to 100,"1,000 to 1,100",Apr-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"4,500",110 to 120,"1,100 to 1,200",Apr-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"4,000",130 to 140,"1,300 to 1,400",Apr-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"4,200",110 to 120,"1,200 to 1,300",Apr-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"4,600",120 to 130,"1,300 to 1,400",Apr-24
WHITEWATER,PASIR RIS STREET 72,18,Executive Condominium,3,"3,500",100 to 110,"1,100 to 1,200",Apr-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"5,000",120 to 130,"1,300 to 1,400",Apr-24
WATERBAY,EDGEFIELD PLAINS,19,Executive Condominium,3,"4,400",100 to 110,"1,000 to 1,100",Apr-24
THE CRITERION,YISHUN STREET 51,27,Executive Condominium,3,"4,000",80 to 90,800 to 900,Apr-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"4,000",120 to 130,"1,200 to 1,300",Apr-24
WESTMERE,JURONG EAST STREET 13,22,Executive Condominium,3,"4,500",110 to 120,"1,200 to 1,300",Apr-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,900",120 to 130,"1,300 to 1,400",Apr-24
THE BROWNSTONE,CANBERRA DRIVE,27,Executive Condominium,4,"5,000",100 to 110,"1,000 to 1,100",Apr-24
ARC AT TAMPINES,TAMPINES AVENUE 8,18,Executive Condominium,3,"3,350",110 to 120,"1,200 to 1,300",Apr-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,2,"3,300",60 to 70,600 to 700,Apr-24
FORESTVILLE,WOODLANDS DRIVE 16,25,Executive Condominium,3,"4,500",90 to 100,"1,000 to 1,100",Apr-24
WHITEWATER,PASIR RIS STREET 72,18,Executive Condominium,3,"3,800",100 to 110,"1,100 to 1,200",Apr-24
LA CASA,WOODLANDS DRIVE 16,25,Executive Condominium,3,"4,500",110 to 120,"1,100 to 1,200",Apr-24
LILYDALE,YISHUN AVENUE 6,27,Executive Condominium,3,"3,500",110 to 120,"1,100 to 1,200",Apr-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"3,800",120 to 130,"1,300 to 1,400",Apr-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"4,300",130 to 140,"1,300 to 1,400",Apr-24
1 CANBERRA,CANBERRA DRIVE,27,Executive Condominium,3,"3,800",90 to 100,"1,000 to 1,100",Apr-24
THE ESPARIS,PASIR RIS DRIVE 4,18,Executive Condominium,3,"4,100",110 to 120,"1,100 to 1,200",Apr-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"4,300",130 to 140,"1,300 to 1,400",Apr-24
LILYDALE,YISHUN AVENUE 6,27,Executive Condominium,3,"3,650",110 to 120,"1,200 to 1,300",Apr-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"4,400",110 to 120,"1,200 to 1,300",Apr-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"4,250",120 to 130,"1,200 to 1,300",Apr-24
PARC LIFE,SEMBAWANG CRESCENT,27,Executive Condominium,3,"4,100",90 to 100,"1,000 to 1,100",Apr-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"4,350",110 to 120,"1,200 to 1,300",Apr-24
ECOPOLITAN,PUNGGOL WALK,19,Executive Condominium,3,"4,000",90 to 100,"1,000 to 1,100",Apr-24
SOL ACRES,CHOA CHU KANG GROVE,23,Executive Condominium,2,"3,800",70 to 80,800 to 900,Apr-24
THE BROWNSTONE,CANBERRA DRIVE,27,Executive Condominium,3,"4,400",80 to 90,800 to 900,Apr-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"3,300",110 to 120,"1,100 to 1,200",Apr-24
BISHAN LOFT,BISHAN STREET 11,20,Executive Condominium,3,"6,000",130 to 140,"1,300 to 1,400",Apr-24
PARC LIFE,SEMBAWANG CRESCENT,27,Executive Condominium,3,"4,300",80 to 90,"900 to 1,000",Apr-24
ESPARINA RESIDENCES,COMPASSVALE BOW,19,Executive Condominium,3,"4,300",90 to 100,"1,000 to 1,100",Apr-24
RIVERPARC RESIDENCE,PUNGGOL DRIVE,19,Executive Condominium,3,"4,000",90 to 100,"900 to 1,000",Apr-24
FORESTVILLE,WOODLANDS DRIVE 16,25,Executive Condominium,3,"3,950",90 to 100,"1,000 to 1,100",Apr-24
ARC AT TAMPINES,TAMPINES AVENUE 8,18,Executive Condominium,2,"3,100",70 to 80,700 to 800,Apr-24
WATERWOODS,PUNGGOL FIELD WALK,19,Executive Condominium,2,"4,000",70 to 80,800 to 900,Apr-24
TWIN WATERFALLS,PUNGGOL WALK,19,Executive Condominium,3,"4,200",100 to 110,"1,100 to 1,200",Apr-24
ECOPOLITAN,PUNGGOL WALK,19,Executive Condominium,3,"4,000",90 to 100,"1,000 to 1,100",Apr-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,4,"5,500",100 to 110,"1,100 to 1,200",Apr-24
WESTMERE,JURONG EAST STREET 13,22,Executive Condominium,3,"4,500",110 to 120,"1,200 to 1,300",Apr-24
PARK GREEN,RIVERVALE LINK,19,Executive Condominium,3,"3,800",120 to 130,"1,300 to 1,400",Apr-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"3,600",120 to 130,"1,200 to 1,300",Apr-24
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,3,"3,700",90 to 100,"1,000 to 1,100",Apr-24
THE EDEN AT TAMPINES,TAMPINES STREET 34,18,Executive Condominium,4,"4,500",120 to 130,"1,300 to 1,400",Apr-24
NUOVO,ANG MO KIO AVENUE 9,20,Executive Condominium,3,"4,650",130 to 140,"1,400 to 1,500",Apr-24
NORTHWAVE,WOODLANDS VIEW,25,Executive Condominium,2,"2,800",60 to 70,600 to 700,Apr-24
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,3,"3,850",100 to 110,"1,000 to 1,100",Apr-24
TWIN FOUNTAINS,WOODLANDS AVENUE 6,25,Executive Condominium,4,"4,200",130 to 140,"1,300 to 1,400",Apr-24
THE CRITERION,YISHUN STREET 51,27,Executive Condominium,3,"3,950",90 to 100,"1,000 to 1,100",Apr-24
ESPARINA RESIDENCES,COMPASSVALE BOW,19,Executive Condominium,2,"3,600",70 to 80,800 to 900,Apr-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,3,"4,800",90 to 100,"1,000 to 1,100",Apr-24
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"4,500",110 to 120,"1,100 to 1,200",Apr-24
ARC AT TAMPINES,TAMPINES AVENUE 8,18,Executive Condominium,2,"3,300",70 to 80,800 to 900,Apr-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,3,"4,550",100 to 110,"1,000 to 1,100",Apr-24
SOL ACRES,CHOA CHU KANG GROVE,23,Executive Condominium,2,"3,550",50 to 60,600 to 700,Apr-24
BISHAN LOFT,BISHAN STREET 11,20,Executive Condominium,4,"5,800",130 to 140,"1,400 to 1,500",Apr-24
ESPARINA RESIDENCES,COMPASSVALE BOW,19,Executive Condominium,2,"3,700",70 to 80,800 to 900,Apr-24
TREASURE CREST,ANCHORVALE CRESCENT,19,Executive Condominium,3,"3,900",80 to 90,"900 to 1,000",Apr-24
THE TERRACE,EDGEDALE PLAINS,19,Executive Condominium,3,"3,900",100 to 110,"1,000 to 1,100",Apr-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"3,600",110 to 120,"1,200 to 1,300",Apr-24
BISHAN LOFT,BISHAN STREET 11,20,Executive Condominium,3,"3,800",100 to 110,"1,100 to 1,200",Apr-24
SKYPARK RESIDENCES,SEMBAWANG CRESCENT,27,Executive Condominium,5,"6,400",160 to 170,"1,700 to 1,800",Apr-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,3,"4,250",100 to 110,"1,000 to 1,100",Apr-24
LAKE LIFE,TAO CHING ROAD,22,Executive Condominium,3,"4,300",90 to 100,"1,000 to 1,100",Apr-24
THE VISIONAIRE,CANBERRA DRIVE,27,Executive Condominium,4,"4,500",100 to 110,"1,100 to 1,200",Apr-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"4,300",150 to 160,"1,600 to 1,700",Apr-24
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,18,Executive Condominium,3,"4,200",80 to 90,800 to 900,Apr-24
THE CANOPY,YISHUN AVENUE 11,27,Executive Condominium,3,"5,500",120 to 130,"1,300 to 1,400",Apr-24
THE QUINTET,CHOA CHU KANG STREET 64,23,Executive Condominium,4,"4,800",140 to 150,"1,500 to 1,600",Apr-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,4,"5,500",110 to 120,"1,200 to 1,300",Apr-24
